4547,180,5.0,-1
18,1572,5.0,-1
5321,12,3.0,-1
1131,272,4.5,-1
2906,22,4.5,-1
1935,788,3.0,-1
2621,77,3.5,-1
2067,120,1.5,-1
4287,641,4.5,-1
1188,558,4.0,-1
830,9741,3.0,-1
3014,672,2.5,-1
2341,63,3.0,-1
2646,664,2.5,-1
2353,607,4.5,-1
4511,2024,1.0,-1
2138,180,3.5,-1
3247,954,3.0,-1
5518,664,4.5,-1
2644,807,4.5,-1
3133,629,4.5,-1
1849,581,3.0,-1
909,36657,5.0,-1
2664,9802,3.0,-1
502,808,1.0,-1
2029,146,4.5,-1
3100,462,3.0,-1
5054,1597,1.0,-1
531,671,3.0,-1
2674,672,4.0,-1
77,1572,5.0,-1
1073,603,5.0,-1
5037,2501,5.0,-1
5507,194,5.0,-1
2843,558,4.0,-1
1906,268,2.5,-1
3830,607,3.5,-1
1024,2502,3.0,-1
4844,278,5.0,-1
1033,3049,3.0,-1
1346,243,4.5,-1
5309,11,4.0,-1
2589,453,3.0,-1
379,155,4.5,-1
1307,98,5.0,-1
2081,2502,3.0,-1
3803,2164,5.0,-1
3240,585,4.0,-1
1948,671,4.0,-1
4519,1892,4.0,-1
2797,13,4.0,-1
3703,4327,4.0,-1
1344,607,5.0,-1
5240,557,5.0,-1
2072,9331,2.5,-1
1353,640,4.0,-1
1668,197,5.0,-1
4465,146,5.0,-1
5443,462,3.5,-1
3666,1637,5.0,-1
899,601,1.0,-1
3009,9331,4.5,-1
3225,7443,4.0,-1
1505,155,4.0,-1
2929,14,3.0,-1
4127,640,5.0,-1
2495,1891,1.0,-1
4311,8467,2.5,-1
969,602,2.0,-1
5441,602,3.0,-1
456,424,5.0,-1
1282,1597,4.0,-1
3638,22,3.5,-1
5179,786,4.0,-1
4433,462,3.0,-1
2593,640,4.5,-1
246,280,3.0,-1
5197,603,4.5,-1
3281,8358,5.0,-1
5172,153,1.0,-1
4008,121,5.0,-1
813,12,4.0,-1
53,121,3.5,-1
1574,8358,3.0,-1
4111,808,3.5,-1
5408,3049,0.5,-1
73,194,4.0,-1
4146,36658,4.0,-1
1819,4327,3.5,-1
1483,414,5.0,-1
3132,857,4.0,-1
243,8587,3.5,-1
1235,8467,0.5,-1
1814,1894,5.0,-1
4167,146,4.5,-1
2920,98,3.0,-1
1590,568,4.0,-1
1681,640,3.5,-1
5518,809,4.5,-1
2466,278,5.0,-1
1581,640,3.5,-1
5531,1422,4.0,-1
5015,4327,3.0,-1
478,607,4.5,-1
3497,14,3.5,-1
3201,557,3.0,-1
606,85,3.0,-1
1276,603,5.0,-1
5294,38,4.5,-1
776,752,3.0,-1
5022,671,5.0,-1
1318,24,4.0,-1
1671,8587,2.0,-1
4265,393,3.5,-1
601,120,5.0,-1
252,745,3.0,-1
3571,745,5.0,-1
4849,153,3.0,-1
1772,194,4.5,-1
5037,146,4.0,-1
4983,9741,4.0,-1
3576,558,3.0,-1
2735,854,3.5,-1
4921,557,3.0,-1
5109,329,3.5,-1
3957,275,2.0,-1
1921,954,3.5,-1
2632,272,3.5,-1
301,585,4.5,-1
2188,954,3.0,-1
2009,280,3.0,-1
1244,9802,1.0,-1
4987,453,4.0,-1
3286,9802,3.0,-1
3505,2502,4.0,-1
4531,602,4.5,-1
4607,664,2.0,-1
646,22,4.5,-1
4352,1597,2.5,-1
818,585,3.5,-1
4323,601,5.0,-1
5477,1572,4.5,-1
2949,854,3.5,-1
181,274,4.5,-1
94,85,3.0,-1
1813,604,3.5,-1
75,329,4.5,-1
5019,1891,3.0,-1
2575,854,4.5,-1
1778,585,4.0,-1
4335,120,4.0,-1
2396,38,2.0,-1
3108,393,3.0,-1
4279,275,3.5,-1
1366,462,0.5,-1
4277,122,4.0,-1
3224,36658,2.0,-1
4725,197,3.0,-1
2457,8467,2.0,-1
2730,640,4.0,-1
3912,550,4.5,-1
1739,36657,2.5,-1
3548,8358,4.5,-1
1046,1892,4.5,-1
465,1637,3.5,-1
4010,1572,3.0,-1
3338,857,3.0,-1
2418,11,5.0,-1
1948,809,4.0,-1
3589,680,4.5,-1
241,63,4.5,-1
2329,107,4.0,-1
5249,12,5.0,-1
3223,954,3.0,-1
532,134,3.0,-1
1463,807,4.5,-1
1458,105,4.5,-1
4536,7443,4.0,-1
2828,120,5.0,-1
1712,672,5.0,-1
1148,9806,4.0,-1
1112,197,4.0,-1
814,153,4.0,-1
2609,601,4.0,-1
2944,107,4.0,-1
504,1572,4.0,-1
1665,809,2.5,-1
447,77,3.5,-1
1175,8467,2.0,-1
4693,121,4.0,-1
3379,558,3.5,-1
1328,329,3.5,-1
2907,197,2.5,-1
1308,161,4.5,-1
1699,272,4.5,-1
4323,414,5.0,-1
2460,329,2.5,-1
4762,1892,4.5,-1
335,641,4.5,-1
69,603,5.0,-1
1943,180,5.0,-1
2445,12,5.0,-1
3052,98,5.0,-1
1713,640,5.0,-1
3590,2502,4.0,-1
255,9802,3.0,-1
5457,809,3.0,-1
3099,602,2.5,-1
4581,161,5.0,-1
3227,120,4.5,-1
3011,77,4.0,-1
4669,462,3.0,-1
3479,680,5.0,-1
1816,63,2.0,-1
1095,5503,1.5,-1
87,680,4.0,-1
1886,812,3.0,-1
4193,462,2.5,-1
4300,807,2.0,-1
1658,9806,2.0,-1
763,1892,3.0,-1
2982,1891,5.0,-1
2122,243,1.0,-1
850,3049,5.0,-1
45,604,3.5,-1
268,36955,5.0,-1
981,1894,2.5,-1
5008,10020,4.0,-1
520,22,4.0,-1
1493,7443,3.0,-1
4635,12,5.0,-1
4524,329,4.0,-1
